line_item_id,transaction_id,product_id,promotion_id,quantity,line_item_amount
6237497,T11601,P1099,PR118,2,293.68
2376819,T11602,P1011,PR127,2,645.62
4331631,T11602,P1153,PR125,2,181.46
5196563,T11603,P1174,PR109,5,1375.4
6865294,T11603,P1052,PR146,3,1431.57
6939726,T11604,P1002,PR103,4,1796.48
3179224,T11604,P1096,PR101,3,68.37
4251775,T11604,P1199,PR102,4,1506.2
701277,T11605,P1002,PR106,4,1796.48
2162386,T11605,P1178,PR115,4,1812.6
1183203,T11605,P1169,PR130,2,940.82
2666300,T11606,P1029,PR109,1,326.57
3076247,T11606,P1125,PR118,1,418.81
2807948,T11606,P1137,PR127,3,838.23
4778265,T11607,P1065,PR116,4,355.6
4776555,T11607,P1137,PR127,3,838.23
1820195,T11607,P1145,PR118,3,83.31
1451281,T11608,P1101,PR136,2,40.2
2132637,T11609,P1127,PR122,2,414.86
7867793,T11609,P1132,PR119,1,358.72
1869094,T11609,P1122,PR112,1,43.84
3095033,T11610,P1009,PR112,4,1776.44
4055923,T11611,P1195,PR142,1,368.86
7350242,T11612,P1157,PR110,3,958.11
7415930,T11612,P1189,PR147,2,816.32
8449330,T11613,P1196,PR114,1,402.72
3530453,T11613,P1196,PR116,2,805.44
734136,T11613,P1185,PR149,3,120.72
5726861,T11614,P1003,PR127,2,901.42
5873993,T11614,P1064,PR118,2,323.76
946708,T11614,P1118,PR103,2,329.72
4895686,T11615,P1097,PR121,2,470.94
3778827,T11615,P1129,PR121,1,82.44
5635277,T11616,P1160,PR136,2,629.6
424626,T11617,P1184,PR138,4,1372.36
4123440,T11617,P1112,PR133,1,268.02
4828593,T11617,P1154,PR132,5,1098.8
9179207,T11618,P1041,PR143,2,796.86
1868409,T11618,P1081,PR141,1,405.63
6877387,T11618,P1175,PR139,1,471.03
2850705,T11619,P1136,PR132,1,370.26
6213814,T11619,P1185,PR111,3,120.72
1741351,T11619,P1009,PR101,2,888.22
6395700,T11620,P1059,PR127,1,481.99
980084,T11620,P1000,PR109,5,623.6
2007262,T11620,P1099,PR121,5,734.2
9456290,T11621,P1195,PR116,1,368.86
7993140,T11622,P1018,PR125,1,333.43
4739035,T11622,P1146,PR102,4,100.64
6488876,T11622,P1175,PR106,5,2355.15
8230271,T11623,P1191,PR143,2,126.98
5790594,T11623,P1156,PR107,3,929.55
2569228,T11624,P1116,PR119,4,1952.2
6042066,T11624,P1116,PR111,5,2440.25
4812772,T11624,P1057,PR134,2,433.9
6517140,T11625,P1187,PR116,2,846.42
6175326,T11625,P1065,PR127,2,177.8
7243338,T11625,P1189,PR140,1,408.16
7716380,T11626,P1036,PR109,1,125.77
3808187,T11626,P1105,PR121,5,339.45
3491355,T11627,P1032,PR137,3,858.93
7008274,T11627,P1103,PR132,4,1648.76
7447287,T11628,P1187,PR121,4,1692.84
6099530,T11628,P1099,PR143,4,587.36
2233294,T11629,P1083,PR136,4,1736.8
3454682,T11629,P1185,PR112,5,201.2
9535945,T11630,P1055,PR126,2,25.3
6097091,T11631,P1186,PR114,5,814.45
6288380,T11632,P1140,PR121,4,510.52
3582166,T11632,P1164,PR129,3,256.95
1822848,T11633,P1036,PR142,4,503.08
5038539,T11633,P1138,PR139,4,1231.2
3345541,T11634,P1105,PR136,1,67.89
9255874,T11634,P1055,PR133,3,37.95
8682224,T11634,P1040,PR143,4,1269.64
399892,T11635,P1046,PR133,4,1450.44
6475514,T11635,P1177,PR147,2,961.58
4585549,T11636,P1170,PR134,2,579.72
2614825,T11636,P1190,PR141,5,722.6
9648060,T11636,P1164,PR118,4,342.6
5309833,T11637,P1038,PR107,4,798.32
8165220,T11638,P1062,PR138,2,391.24
8901792,T11638,P1080,PR132,5,751.65
1628474,T11639,P1160,PR143,1,314.8
360141,T11639,P1016,PR127,1,9.55
5561792,T11639,P1002,PR136,1,449.12
3405894,T11640,P1080,PR147,3,450.99
5160032,T11641,P1038,PR124,2,399.16
5293213,T11641,P1016,PR135,3,28.65
7970643,T11641,P1149,PR116,4,958.88
4861049,T11642,P1180,PR123,2,78.66
9426909,T11642,P1077,PR120,1,350.02
6965664,T11643,P1038,PR101,2,399.16
6873289,T11644,P1136,PR130,5,1851.3
7878039,T11645,P1143,PR143,5,60.6
1901873,T11646,P1071,PR132,2,618.86
7464249,T11646,P1169,PR129,2,940.82
2274970,T11646,P1024,PR111,1,116.01
8000720,T11647,P1121,PR143,4,889.16
9834391,T11647,P1043,PR111,1,290.57
9812847,T11648,P1092,,4,689.24
7505010,T11648,P1146,PR148,2,50.32
9509041,T11648,P1005,PR123,4,691.28
6207036,T11649,P1086,PR123,1,253.25
2263975,T11649,P1017,PR110,2,110.46
2507959,T11650,P1076,PR112,4,1486.72
5380430,T11650,P1028,PR126,2,749.02
5951078,T11650,P1074,PR107,1,261.57
9903973,T11651,P1126,PR109,1,349.51
6127308,T11651,P1106,PR107,2,527.02
8613806,T11651,P1064,PR119,2,323.76
8214277,T11652,P1133,PR107,1,331.8
872601,T11652,P1081,PR108,2,811.26
4414311,T11653,P1061,PR106,3,452.25
5662610,T11653,P1114,PR113,4,1282.12
7685434,T11653,P1010,PR127,3,1173.12
9248845,T11654,P1020,PR101,3,253.8
179146,T11654,P1008,PR142,2,898.14
322327,T11654,P1188,PR107,5,82.6
7887322,T11655,P1097,PR112,2,470.94
603698,T11655,P1097,PR120,4,941.88
6293838,T11656,P1172,PR146,3,970.29
8599737,T11656,P1085,PR127,3,774.33
5739967,T11656,P1108,PR134,4,447.32
9267444,T11657,P1088,PR122,3,980.19
4474023,T11658,P1125,PR145,3,1256.43
5345455,T11659,P1115,PR114,1,364.42
2156306,T11660,P1029,PR101,1,326.57
4076210,T11660,P1195,,1,368.86
6264417,T11660,P1019,PR111,2,15.02
3975283,T11661,P1039,PR135,5,2232.8
225607,T11662,P1019,PR102,1,7.51
1180828,T11663,P1087,PR104,5,2000.8
7730321,T11663,P1039,PR102,5,2232.8
1775579,T11663,P1161,PR146,3,762.15
2327251,T11664,P1031,PR118,1,330.52
3113429,T11664,P1051,PR101,1,470.53
64444,T11664,P1023,PR143,1,327.72
3526891,T11665,P1175,PR136,2,942.06
6491121,T11665,P1012,PR116,1,46.65
3231940,T11666,P1160,PR113,5,1574.0
8309762,T11666,P1121,PR127,2,444.58
7872046,T11667,P1180,PR126,2,78.66
1027879,T11667,P1073,PR109,5,371.7
8515854,T11667,P1113,PR102,2,545.22
3317200,T11668,P1020,PR135,2,169.2
9654182,T11669,P1036,PR137,5,628.85
1271374,T11669,P1048,PR124,1,17.04
3820433,T11670,P1047,PR121,3,431.94
4978128,T11671,P1101,PR147,5,100.5
4788269,T11672,P1105,PR138,5,339.45
4210239,T11672,P1055,PR146,4,50.6
8901167,T11672,P1088,PR129,2,653.46
4721933,T11673,P1167,PR120,3,54.36
1053324,T11674,P1016,PR129,1,9.55
7215794,T11675,P1088,PR127,1,326.73
201309,T11675,P1020,PR130,4,338.4
5341833,T11676,P1172,PR125,1,323.43
1105264,T11676,P1150,PR142,3,160.29
5353006,T11676,P1145,PR121,3,83.31
6215009,T11677,P1091,PR120,4,1782.2
8205526,T11677,P1127,PR100,3,622.29
3827079,T11678,P1139,PR136,2,425.4
716379,T11678,P1150,PR112,2,106.86
7800480,T11679,P1090,PR120,4,1595.68
6765273,T11679,P1118,PR145,3,494.58
7586262,T11679,P1118,PR108,4,659.44
7039673,T11680,P1036,PR116,4,503.08
6399793,T11681,P1035,PR146,3,408.84
6135597,T11682,P1038,PR120,4,798.32
2898767,T11682,P1003,PR130,4,1802.84
3085492,T11682,P1038,PR138,5,997.9
6564785,T11683,P1024,PR121,1,116.01
5659211,T11684,P1038,PR111,3,598.74
8343686,T11684,P1050,PR105,1,92.67
9216206,T11685,P1040,PR115,3,952.23
3186767,T11685,P1071,PR125,2,618.86
7262123,T11686,P1155,PR104,4,809.04
8176245,T11686,P1111,PR108,2,61.16
1778578,T11687,P1015,PR145,3,915.54
7997704,T11687,P1017,PR139,3,165.69
2373604,T11687,P1155,PR113,3,606.78
3630655,T11688,P1132,PR143,4,1434.88
5167512,T11689,P1125,PR141,1,418.81
5680439,T11689,P1161,PR129,2,508.1
7197383,T11690,P1079,PR125,5,914.75
2171443,T11690,P1156,PR144,1,309.85
5722663,T11690,P1135,PR128,3,1432.98
6200315,T11691,P1095,PR118,2,582.5
1059062,T11691,P1144,PR146,4,249.84
6207713,T11691,P1004,PR107,4,1273.56
5472739,T11692,P1063,PR122,2,852.62
5243502,T11692,P1176,PR141,2,392.24
9311284,T11693,P1121,PR134,3,666.87
5554278,T11693,P1087,PR130,5,2000.8
2132936,T11693,P1178,PR134,2,906.3
3840753,T11694,P1161,PR131,5,1270.25
3976501,T11694,P1181,PR104,5,274.45
7881140,T11695,P1125,PR115,5,2094.05
1603611,T11696,P1080,PR116,5,751.65
5396475,T11697,P1192,PR131,2,699.76
8236615,T11697,P1020,PR137,5,423.0
1122823,T11698,P1154,PR131,3,659.28
3241052,T11698,P1115,PR119,4,1457.68
6103257,T11699,P1182,PR147,2,28.04
7948155,T11699,P1199,PR101,1,376.55
5489747,T11700,P1057,PR119,1,216.95
9426747,T11701,P1158,PR146,4,109.72
5369308,T11701,P1037,PR117,3,1459.92
8997792,T11702,P1080,PR100,5,751.65
2019347,T11702,P1051,PR128,2,941.06
3270603,T11703,P1187,PR128,1,423.21
4738830,T11703,P1134,PR118,5,717.85
183107,T11704,P1096,PR143,4,91.16
2416920,T11705,P1066,PR139,2,561.24
483541,T11705,P1075,PR105,1,439.3
1320530,T11706,P1164,PR143,4,342.6
2476565,T11706,P1094,PR138,4,206.08
9315791,T11706,P1114,PR149,4,1282.12
5269506,T11707,P1152,PR145,4,957.48
4629664,T11708,P1070,PR107,4,212.4
7605674,T11709,P1180,PR123,5,196.65
2156471,T11710,P1041,PR119,5,1992.15
2078948,T11710,P1082,PR113,1,406.01
8004436,T11711,P1083,PR104,5,2171.0
6291944,T11712,P1036,PR140,3,377.31
7285668,T11712,P1140,PR139,1,127.63
2986319,T11713,P1082,PR133,4,1624.04
579385,T11713,P1083,PR115,5,2171.0
5436056,T11713,P1164,PR144,3,256.95
660712,T11714,P1193,PR106,5,1581.65
2212358,T11714,P1130,PR115,1,128.87
1139084,T11714,P1127,PR106,1,207.43
8770803,T11715,P1038,PR126,1,199.58
1541146,T11716,P1182,PR113,2,28.04
1361618,T11717,P1091,PR113,3,1336.65
1167301,T11717,P1105,PR143,3,203.67
1042712,T11718,P1102,PR132,5,117.45
6643613,T11718,P1134,PR132,4,574.28
1501120,T11719,P1039,PR143,5,2232.8
2668592,T11719,P1053,PR119,4,1831.44
3815075,T11719,P1029,PR146,3,979.71
406432,T11720,P1014,PR135,5,2248.9
8031140,T11721,P1164,PR106,2,171.3
3903482,T11722,P1010,PR131,2,782.08
5359633,T11723,P1035,PR147,5,681.4
323058,T11724,P1099,PR102,4,587.36
8258204,T11724,P1130,PR138,3,386.61
9227991,T11725,P1171,PR128,4,788.56
9892999,T11726,P1010,PR123,2,782.08
9776742,T11727,P1053,PR121,2,915.72
1352704,T11728,P1001,PR105,3,153.27
8542097,T11728,P1148,PR147,3,1059.93
2554430,T11729,P1101,PR123,2,40.2
4721397,T11730,P1001,PR139,5,255.45
6279722,T11730,P1068,PR122,5,1747.65
2682062,T11730,P1130,PR137,4,515.48
4299636,T11731,P1193,PR109,5,1581.65
4367812,T11732,P1050,PR115,3,278.01
4787911,T11732,P1100,PR110,1,297.46
8586665,T11733,P1007,PR131,4,1457.4
3432452,T11733,P1197,PR144,4,578.44
6500367,T11734,P1028,PR105,1,374.51
3357837,T11735,P1190,PR123,2,289.04
3596070,T11736,P1188,PR132,3,49.56
6055541,T11736,P1151,,3,745.05
3855573,T11736,P1118,PR111,1,164.86
8574825,T11737,P1064,PR126,2,323.76
207373,T11737,P1006,PR137,3,533.58
5602450,T11737,P1055,PR117,2,25.3
5492170,T11738,P1127,PR144,4,829.72
2772558,T11739,P1100,PR138,5,1487.3
9409164,T11739,P1125,PR112,4,1675.24
1303156,T11740,P1073,PR139,2,148.68
4543,T11740,P1157,PR129,1,319.37
839332,T11740,P1007,PR148,5,1821.75
5090989,T11741,P1070,PR140,1,53.1
2675752,T11742,P1097,PR112,5,1177.35
6174851,T11742,P1024,PR133,1,116.01
7099542,T11743,P1165,PR135,2,79.86
4697263,T11744,P1095,PR129,1,291.25
4990718,T11744,P1106,PR124,1,263.51
2014550,T11744,P1197,PR101,1,144.61
7665974,T11745,P1036,PR135,3,377.31
509484,T11745,P1052,PR117,1,477.19
1888893,T11746,P1044,PR104,1,248.8
7637737,T11746,P1022,PR118,2,694.98
4582438,T11747,P1177,PR141,5,2403.95
9449443,T11747,P1069,PR117,1,287.18
2571861,T11747,P1122,PR131,1,43.84
6332142,T11748,P1016,PR120,4,38.2
7255937,T11749,P1009,PR109,4,1776.44
222618,T11750,P1105,PR136,2,135.78
1057137,T11750,P1147,PR148,1,428.45
8039159,T11751,P1181,PR121,3,164.67
409581,T11751,P1051,PR112,3,1411.59
3939601,T11752,P1069,PR116,2,574.36
32692,T11752,P1176,PR108,4,784.48
9449129,T11752,P1166,PR123,1,323.0
3884276,T11753,P1143,PR143,4,48.48
4806960,T11753,P1183,PR113,1,51.75
6162224,T11754,P1022,PR145,5,1737.45
9136717,T11754,P1116,PR107,4,1952.2
9244650,T11755,P1095,PR136,3,873.75
5818133,T11756,P1037,PR118,3,1459.92
9734339,T11756,P1104,PR127,2,366.58
7843083,T11756,P1102,PR145,3,70.47
2476874,T11757,P1196,PR140,3,1208.16
9097758,T11757,P1172,PR129,4,1293.72
1450316,T11758,P1092,PR106,4,689.24
2309242,T11758,P1154,PR125,3,659.28
7562645,T11759,P1091,PR139,4,1782.2
2756097,T11759,P1192,PR145,5,1749.4
2433544,T11760,P1087,PR145,5,2000.8
2674758,T11761,P1087,PR110,5,2000.8
3452966,T11761,P1146,PR113,2,50.32
1371427,T11761,P1177,PR120,4,1923.16
9126751,T11762,P1028,PR107,5,1872.55
1741732,T11762,P1010,PR102,5,1955.2
9234995,T11763,P1001,PR127,3,153.27
3804777,T11763,P1170,PR128,2,579.72
8207079,T11763,P1175,PR122,3,1413.09
9201476,T11764,P1083,PR117,3,1302.6
3675409,T11765,P1133,PR134,4,1327.2
6845079,T11765,P1147,PR112,3,1285.35
3788544,T11766,P1192,PR111,1,349.88
2612233,T11766,P1163,PR146,4,1324.2
10002,T11766,P1177,PR149,2,961.58
2421885,T11767,P1027,PR104,4,664.28
4057291,T11767,P1018,PR138,3,1000.29
5081108,T11767,P1193,PR110,4,1265.32
3204559,T11768,P1138,PR110,1,307.8
4962434,T11769,P1004,PR146,1,318.39
1196823,T11770,P1053,PR141,2,915.72
1995700,T11771,P1064,PR146,4,647.52
177310,T11772,P1091,PR130,4,1782.2
5036780,T11772,P1178,PR130,5,2265.75
3497184,T11773,P1099,PR112,3,440.52
9893370,T11773,P1077,PR113,4,1400.08
9954530,T11774,P1162,PR148,5,2144.8
528785,T11774,P1010,PR144,4,1564.16
520771,T11775,P1081,PR141,3,1216.89
6438346,T11775,P1065,PR124,4,355.6
7091758,T11776,P1197,PR132,1,144.61
5889725,T11776,P1176,PR132,5,980.6
458490,T11776,P1175,PR114,4,1884.12
1456743,T11777,P1009,PR115,4,1776.44
9122359,T11777,P1121,PR143,3,666.87
1577153,T11778,P1021,PR137,2,553.24
4049662,T11779,P1097,PR105,3,706.41
576166,T11779,P1154,PR143,4,879.04
7569863,T11780,P1079,PR124,5,914.75
6888844,T11780,P1055,PR114,5,63.25
9956088,T11781,P1002,PR103,2,898.24
8494213,T11782,P1199,PR103,1,376.55
8423381,T11782,P1113,PR129,1,272.61
4609392,T11782,P1046,PR133,4,1450.44
8986933,T11783,P1144,PR126,4,249.84
4248064,T11783,P1167,PR130,1,18.12
8669397,T11783,P1149,PR131,1,239.72
4922259,T11784,P1044,PR143,4,995.2
4870202,T11784,P1041,PR138,1,398.43
1840034,T11785,P1084,PR108,4,1828.2
1288837,T11785,P1175,PR140,2,942.06
8157879,T11785,P1050,PR107,4,370.68
2963387,T11786,P1001,PR113,4,204.36
3064825,T11787,P1011,PR132,3,968.43
9790677,T11787,P1057,PR122,3,650.85
1947660,T11788,P1058,PR120,4,1933.96
2335478,T11788,P1025,PR111,2,715.06
9441727,T11789,P1189,PR101,5,2040.8
6151797,T11790,P1112,PR112,4,1072.08
8810979,T11791,P1110,PR103,1,47.25
9118160,T11791,P1177,PR119,3,1442.37
7946663,T11791,P1027,PR149,4,664.28
9349634,T11792,P1071,,4,1237.72
1093461,T11793,P1108,PR147,1,111.83
6000247,T11793,P1022,PR113,3,1042.47
8507954,T11793,P1121,PR129,4,889.16
404487,T11794,P1035,PR128,1,136.28
3133829,T11795,P1022,PR107,5,1737.45
9159000,T11796,P1050,PR111,4,370.68
4412520,T11796,P1095,PR140,5,1456.25
3112345,T11796,P1122,PR137,1,43.84
9389648,T11797,P1105,PR125,1,67.89
3396502,T11797,P1010,PR149,2,782.08
2234974,T11797,P1037,PR101,3,1459.92
187798,T11798,P1179,PR139,4,407.68
8559669,T11798,P1095,PR113,1,291.25
8800709,T11798,P1003,PR105,1,450.71
8900637,T11799,P1068,PR141,5,1747.65
2299516,T11799,P1002,PR139,3,1347.36
8059593,T11799,P1081,PR130,2,811.26
8024131,T11800,P1048,PR116,4,68.16
2892694,T11801,P1054,PR124,1,188.23
9083233,T11801,P1099,PR131,5,734.2
8554164,T11802,P1037,PR111,2,973.28
8014282,T11803,P1194,PR148,1,439.35
2763757,T11804,P1018,PR112,5,1667.15
6068697,T11804,P1063,PR118,4,1705.24
6818118,T11804,P1057,PR143,3,650.85
719892,T11805,P1192,PR147,4,1399.52
464146,T11806,P1199,PR124,4,1506.2
6556138,T11806,P1049,PR130,3,973.53
2136182,T11807,P1155,PR136,2,404.52
8548785,T11807,P1122,PR124,5,219.2
4049024,T11808,P1165,PR115,2,79.86
4825592,T11808,P1153,PR137,5,453.65
7260199,T11809,P1197,PR142,1,144.61
7001409,T11809,P1153,PR148,1,90.73
2442156,T11810,P1143,PR122,1,12.12
4653823,T11811,P1010,PR113,3,1173.12
7793136,T11811,P1100,PR105,3,892.38
5091833,T11811,P1166,PR124,3,969.0
5169763,T11812,P1154,PR122,3,659.28
8183717,T11812,P1120,PR142,5,695.3
9398390,T11812,P1098,PR111,5,1368.05
9629923,T11813,P1154,PR112,5,1098.8
5655185,T11813,P1035,PR135,4,545.12
5744687,T11813,P1023,PR138,4,1310.88
1055864,T11814,P1132,PR133,5,1793.6
4550840,T11814,P1064,PR105,3,485.64
8615401,T11814,P1073,PR137,5,371.7
4016714,T11815,P1080,PR149,3,450.99
5139661,T11816,P1048,PR139,3,51.12
8685091,T11816,P1049,PR107,3,973.53
4672827,T11816,P1173,PR107,4,927.36
3160036,T11817,P1153,PR139,4,362.92
2336692,T11817,P1196,PR132,5,2013.6
6064745,T11818,P1075,PR133,2,878.6
9276177,T11818,P1182,PR143,5,70.1
7762658,T11818,P1082,PR114,2,812.02
1966471,T11819,P1133,PR135,2,663.6
4144428,T11819,P1185,PR134,3,120.72
5660165,T11819,P1052,PR145,5,2385.95
6291433,T11820,P1165,PR121,4,159.72
4542272,T11821,P1100,PR122,4,1189.84
5727733,T11822,P1117,PR139,5,1302.85
1208803,T11822,P1037,PR144,3,1459.92
6317663,T11822,P1064,,1,161.88
1116464,T11823,P1100,PR121,1,297.46
8305655,T11823,P1048,PR104,3,51.12
9790909,T11823,P1116,PR130,5,2440.25
7054706,T11824,P1130,PR112,5,644.35
855522,T11824,P1050,PR127,3,278.01
9987004,T11825,P1160,PR119,4,1259.2
7334533,T11825,P1027,PR132,4,664.28
2344237,T11826,P1080,PR115,1,150.33
6062195,T11826,P1046,PR128,1,362.61
4653262,T11827,P1010,PR122,1,391.04
4503245,T11828,P1140,PR123,5,638.15
3437530,T11829,P1024,PR133,4,464.04
1004618,T11830,P1169,PR106,5,2352.05
4650205,T11831,P1028,PR137,3,1123.53
3866953,T11832,P1110,PR136,2,94.5
9573367,T11832,P1056,PR103,5,2322.6
3965502,T11833,P1141,PR133,3,543.63
9289717,T11833,P1038,PR141,1,199.58
2883036,T11834,P1081,PR121,2,811.26
9088408,T11834,P1098,PR104,2,547.22
2690995,T11834,P1157,PR149,1,319.37
4525305,T11835,P1146,PR141,5,125.8
4130433,T11836,P1031,PR122,1,330.52
4060498,T11836,P1104,PR114,2,366.58
2911571,T11837,P1156,PR130,2,619.7
1801654,T11837,P1056,PR108,3,1393.56
7301332,T11838,P1061,PR142,3,452.25
7485411,T11839,P1153,PR124,4,362.92
1683873,T11839,P1054,PR124,2,376.46
7451317,T11839,P1020,PR148,4,338.4
6378071,T11840,P1038,PR120,4,798.32
4558761,T11840,P1005,PR108,5,864.1
7325777,T11841,P1172,PR147,4,1293.72
347554,T11842,P1087,PR137,3,1200.48
6507894,T11842,P1127,PR121,5,1037.15
3447208,T11842,P1113,PR142,5,1363.05
6336156,T11843,P1036,PR122,1,125.77
3475081,T11843,P1043,PR148,4,1162.28
6796489,T11844,P1080,PR103,3,450.99
3873784,T11845,P1063,PR128,3,1278.93
7880477,T11845,P1097,PR114,5,1177.35
4094864,T11846,P1175,PR100,5,2355.15
7587426,T11847,P1178,PR129,1,453.15
6524154,T11847,P1182,PR128,1,14.02
6031755,T11847,P1146,PR119,3,75.48
7319763,T11848,P1005,PR132,4,691.28
7115852,T11848,P1185,PR140,4,160.96
5842331,T11849,P1111,PR143,3,91.74
4359713,T11850,P1068,PR135,3,1048.59
3676505,T11851,P1040,PR121,2,634.82
8907638,T11851,P1149,PR112,5,1198.6
6116501,T11852,P1009,PR106,4,1776.44
1509489,T11853,P1194,PR107,2,878.7
9274849,T11854,P1040,PR127,1,317.41
1329685,T11854,P1012,PR144,3,139.95
7601771,T11854,P1134,PR142,3,430.71
7313084,T11855,P1075,PR108,2,878.6
6869673,T11856,P1047,PR124,2,287.96
8732675,T11856,P1079,PR115,2,365.9
874874,T11857,P1059,PR109,1,481.99
4835915,T11858,P1167,PR110,2,36.24
7101192,T11858,P1140,PR130,4,510.52
288263,T11858,P1042,PR111,2,507.62
1130485,T11859,P1154,PR130,1,219.76
8958251,T11860,P1068,PR113,2,699.06
9285160,T11861,P1199,,4,1506.2
2562194,T11862,P1185,PR143,2,80.48
4121266,T11862,P1136,PR131,2,740.52
4569065,T11863,P1083,PR149,2,868.4
8464269,T11864,P1005,PR116,5,864.1
2264071,T11864,P1014,PR134,4,1799.12
7869637,T11864,P1042,PR100,1,253.81
6160441,T11865,P1033,PR128,2,102.74
4123654,T11866,P1071,,4,1237.72
1843417,T11866,P1116,PR103,2,976.1
2719367,T11866,P1182,PR122,2,28.04
1125316,T11867,P1155,PR127,1,202.26
9620,T11867,P1096,PR115,2,45.58
8873353,T11867,P1073,PR111,4,297.36
9232767,T11868,P1173,PR120,4,927.36
8808891,T11868,P1138,PR144,4,1231.2
5938053,T11869,P1165,PR116,5,199.65
6798105,T11869,P1155,PR139,5,1011.3
2800043,T11870,P1134,PR112,4,574.28
2117954,T11870,P1128,PR131,4,363.12
6165649,T11871,P1052,PR136,1,477.19
6919143,T11872,P1029,PR149,5,1632.85
5025078,T11872,P1097,PR114,4,941.88
8174222,T11873,P1006,PR111,3,533.58
3616672,T11873,P1050,PR148,1,92.67
7548748,T11874,P1198,PR114,2,185.66
5066252,T11874,P1151,PR133,2,496.7
274778,T11875,P1062,PR105,2,391.24
4243293,T11875,P1058,PR116,4,1933.96
7804840,T11876,P1102,PR147,4,93.96
7772873,T11876,P1095,PR148,2,582.5
4116559,T11877,P1106,PR119,1,263.51
4956294,T11878,P1163,PR108,1,331.05
7802906,T11879,P1013,PR104,3,255.03
1310695,T11879,P1098,PR122,4,1094.44
8599356,T11880,P1075,PR132,3,1317.9
679887,T11880,P1141,PR137,4,724.84
5913674,T11880,P1122,PR113,1,43.84
8501310,T11881,P1049,PR116,3,973.53
1699578,T11881,P1042,PR118,1,253.81
4523282,T11882,P1190,PR132,5,722.6
3669074,T11883,P1006,PR100,5,889.3
405000,T11884,P1133,PR112,3,995.4
5604277,T11884,P1114,PR145,4,1282.12
5820449,T11884,P1156,PR126,4,1239.4
6173471,T11885,P1083,PR105,3,1302.6
9825093,T11885,P1013,PR105,5,425.05
8179176,T11885,P1031,PR132,4,1322.08
606596,T11886,P1195,PR129,5,1844.3
9501786,T11886,P1170,PR145,5,1449.3
6340530,T11887,P1017,PR134,2,110.46
4481293,T11887,P1084,PR122,4,1828.2
3293943,T11887,P1036,PR109,2,251.54
4626483,T11888,P1157,,4,1277.48
738423,T11889,P1056,PR118,1,464.52
2230398,T11889,P1077,,1,350.02
3249148,T11890,P1107,PR127,5,1930.75
9178077,T11891,P1038,PR122,4,798.32
3533550,T11891,P1145,PR103,3,83.31
628492,T11892,P1016,PR119,2,19.1
1108791,T11893,P1186,PR118,4,651.56
2778373,T11893,P1056,PR141,4,1858.08
1341667,T11894,P1126,PR126,1,349.51
5750175,T11894,P1171,PR133,4,788.56
7867278,T11894,P1157,PR103,3,958.11
9192663,T11895,P1147,PR137,5,2142.25
5478316,T11895,P1189,PR106,3,1224.48
8724963,T11896,P1039,PR147,5,2232.8
9963156,T11896,P1174,PR106,3,825.24
3794988,T11896,P1199,PR149,2,753.1
4566566,T11897,P1111,PR125,4,122.32
8369724,T11898,P1130,PR125,3,386.61
860446,T11898,P1185,PR118,4,160.96
1786720,T11899,P1076,PR108,3,1115.04
3751809,T11899,P1037,PR119,5,2433.2
7790460,T11899,P1056,PR141,2,929.04
8486649,T11900,P1025,PR144,5,1787.65
7034545,T11901,P1105,PR149,4,271.56
5017806,T11901,P1145,PR115,3,83.31
8072755,T11902,P1062,PR116,2,391.24
954675,T11903,P1016,PR121,3,28.65
7250572,T11903,P1111,PR112,4,122.32
7938545,T11903,P1039,PR111,4,1786.24
1983510,T11904,P1085,PR109,3,774.33
8252055,T11905,P1060,PR100,4,1708.96
3590804,T11905,P1101,PR131,5,100.5
4806129,T11906,P1110,PR129,2,94.5
2766470,T11906,P1062,PR107,5,978.1
5488548,T11907,P1040,PR120,5,1587.05
1390469,T11907,P1151,PR121,4,993.4
142437,T11908,P1021,PR117,1,276.62
8265270,T11909,P1138,PR101,4,1231.2
861641,T11910,P1178,PR147,2,906.3
548358,T11911,P1120,PR143,2,278.12
5993669,T11912,P1074,PR108,3,784.71
678301,T11913,P1146,PR102,1,25.16
5538860,T11913,P1042,PR125,3,761.43
9778827,T11913,P1025,PR120,1,357.53
3576,T11914,P1010,PR129,5,1955.2
8226878,T11915,P1043,PR127,4,1162.28
4889358,T11916,P1068,PR135,5,1747.65
4772193,T11917,P1134,PR125,1,143.57
7756721,T11917,P1035,PR133,1,136.28
2640634,T11917,P1155,PR107,3,606.78
1612630,T11918,P1198,PR109,5,464.15
3754606,T11918,P1127,PR147,5,1037.15
537437,T11918,P1176,PR142,3,588.36
7929925,T11919,P1086,PR149,2,506.5
8537521,T11919,P1115,PR113,3,1093.26
7012367,T11920,P1075,PR139,4,1757.2
5479601,T11920,P1060,PR114,3,1281.72
2495123,T11921,P1061,PR116,4,603.0
1333003,T11922,P1039,PR117,1,446.56
1974983,T11922,P1015,PR131,5,1525.9
7531632,T11922,P1037,PR137,1,486.64
4739149,T11923,P1038,PR122,1,199.58
9718544,T11924,P1176,PR145,3,588.36
7303707,T11924,P1061,PR122,4,603.0
9859480,T11925,P1031,PR134,5,1652.6
7939454,T11925,P1077,PR138,2,700.04
2626154,T11926,P1008,PR114,3,1347.21
5789577,T11926,P1100,PR123,2,594.92
526461,T11926,P1016,PR127,1,9.55
8348627,T11927,P1099,PR115,2,293.68
5428765,T11927,P1118,PR115,4,659.44
7085831,T11928,P1034,PR139,3,561.06
